Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
commons-lang,org.apache.commons.lang3.concurrent,TimedSemaphore,13,1,19,14,242,28,1,0,0.0,3,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/TimedSemaphore.java,26
commons-lang,org.apache.commons.lang3.concurrent,Computable,0,0,1,0,16,1,1,0,-1.0,2,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/Computable.java,21
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentException,1,0,3,2,32,3,0,0,1.0,13,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/ConcurrentException.java,21
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentUtils,1,0,12,10,202,19,0,0,0.5,4,4,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/ConcurrentUtils.java,27
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentUtils.ConstantFuture,1,0,0,0,47,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/ConcurrentUtils.java,302
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentRuntimeException,1,0,3,2,32,3,0,0,1.0,2,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/ConcurrentRuntimeException.java,19
commons-lang,org.apache.commons.lang3.concurrent,ThresholdCircuitBreaker,3,0,5,5,59,7,0,2,0.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/ThresholdCircuitBreaker.java,21
commons-lang,org.apache.commons.lang3.concurrent,BackgroundInitializer,4,0,13,6,169,17,4,1,0.23076923076923078,2,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/BackgroundInitializer.java,25
commons-lang,org.apache.commons.lang3.concurrent,BackgroundInitializer.InitializationTask,1,0,0,0,28,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/BackgroundInitializer.java,302
commons-lang,org.apache.commons.lang3.concurrent,BasicThreadFactory,11,0,9,7,213,14,0,0,0.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/BasicThreadFactory.java,26
commons-lang,org.apache.commons.lang3.concurrent,BasicThreadFactory.Builder,5,0,0,0,95,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/BasicThreadFactory.java,240
commons-lang,org.apache.commons.lang3.concurrent,UncheckedFutureImpl,0,0,3,2,36,3,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/UncheckedFutureImpl.java,27
commons-lang,org.apache.commons.lang3.concurrent,UncheckedTimeoutException,1,0,1,1,14,1,0,1,0.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/UncheckedTimeoutException.java,23
commons-lang,org.apache.commons.lang3.concurrent,ConcurrentInitializer,0,0,1,0,13,1,5,0,-1.0,6,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/ConcurrentInitializer.java,19
commons-lang,org.apache.commons.lang3.concurrent,AbstractCircuitBreaker,3,1,14,12,119,15,2,1,0.42857142857142855,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/AbstractCircuitBreaker.java,23
commons-lang,org.apache.commons.lang3.concurrent,AbstractCircuitBreaker.State,0,0,0,0,31,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/AbstractCircuitBreaker.java,136
commons-lang,org.apache.commons.lang3.concurrent,LazyInitializer,2,0,2,1,32,4,1,1,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/LazyInitializer.java,19
commons-lang,org.apache.commons.lang3.concurrent,CircuitBreakingException,1,0,4,4,37,4,0,0,1.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/CircuitBreakingException.java,19
commons-lang,org.apache.commons.lang3.concurrent,AbstractFutureProxy,1,0,7,7,37,7,2,0,0.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/AbstractFutureProxy.java,25
commons-lang,org.apache.commons.lang3.concurrent,UncheckedFuture,0,0,5,0,44,5,1,0,-1.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/UncheckedFuture.java,30
commons-lang,org.apache.commons.lang3.concurrent,MultiBackgroundInitializer,4,0,5,3,171,7,0,2,0.6,1,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/MultiBackgroundInitializer.java,27
commons-lang,org.apache.commons.lang3.concurrent,MultiBackgroundInitializer.MultiBackgroundInitializerResults,3,0,0,0,94,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/MultiBackgroundInitializer.java,202
commons-lang,org.apache.commons.lang3.concurrent,EventCountCircuitBreaker,8,0,19,12,316,22,1,2,0.15789473684210525,1,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,25
commons-lang,org.apache.commons.lang3.concurrent,EventCountCircuitBreaker.CheckIntervalData,2,0,0,0,44,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,422
commons-lang,org.apache.commons.lang3.concurrent,EventCountCircuitBreaker.StateStrategy,0,0,0,0,29,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,476
commons-lang,org.apache.commons.lang3.concurrent,EventCountCircuitBreaker.StateStrategyClosed,0,0,0,0,17,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,518
commons-lang,org.apache.commons.lang3.concurrent,EventCountCircuitBreaker.StateStrategyOpen,0,0,0,0,17,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,541
commons-lang,org.apache.commons.lang3.concurrent,UncheckedExecutionException,1,0,1,1,14,1,0,1,0.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/UncheckedExecutionException.java,23
commons-lang,org.apache.commons.lang3.concurrent,CallableBackgroundInitializer,1,0,4,2,47,4,0,2,0.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/CallableBackgroundInitializer.java,23
commons-lang,org.apache.commons.lang3.concurrent,AtomicSafeInitializer,2,0,2,1,35,4,1,1,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/AtomicSafeInitializer.java,21
commons-lang,org.apache.commons.lang3.concurrent,FutureTasks,0,0,2,1,19,2,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/FutureTasks.java,22
commons-lang,org.apache.commons.lang3.concurrent,Memoizer,3,0,6,5,76,8,0,1,0.5,2,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/Memoizer.java,28
commons-lang,org.apache.commons.lang3.concurrent.locks,LockingVisitorsTest,4,0,9,6,82,13,0,0,0.3333333333333333,0,3,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/concurrent/locks/LockingVisitorsTest.java,38
commons-lang,org.apache.commons.lang3.concurrent.locks,LockingVisitors,4,0,3,3,198,3,0,0,0.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/locks/LockingVisitors.java,30
commons-lang,org.apache.commons.lang3.concurrent.locks,LockingVisitors.LockVisitor,4,0,0,0,135,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/locks/LockingVisitors.java,83
commons-lang,org.apache.commons.lang3.concurrent.locks,LockingVisitors.ReadWriteLockVisitor,0,0,0,0,14,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/locks/LockingVisitors.java,305
commons-lang,org.apache.commons.lang3.concurrent.locks,LockingVisitors.StampedLockVisitor,0,0,0,0,14,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/concurrent/locks/LockingVisitors.java,328
commons-lang,org.apache.commons.lang3.compare,ObjectToStringComparatorTest,1,0,3,3,35,3,0,0,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ObjectToStringComparatorTest.java,29
commons-lang,org.apache.commons.lang3.compare,ObjectToStringComparatorTest.Thing,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ObjectToStringComparatorTest.java,34
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest,13,0,2,2,254,2,0,0,1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,34
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.A_is_1,13,0,0,0,228,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,37
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.B_is_0,4,0,0,0,75,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,40
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_0,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,44
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_1,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,72
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_10,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,99
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.B_is_1,4,0,0,0,75,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,174
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_0,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,178
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_1,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,205
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_10,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,232
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.B_is_10,4,0,0,0,75,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,307
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_0,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,311
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_1,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,338
commons-lang,org.apache.commons.lang3.compare,ComparableUtilsTest.C_is_10,1,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/compare/ComparableUtilsTest.java,365
commons-lang,org.apache.commons.lang3.compare,ObjectToStringComparator,2,1,1,1,37,7,0,0,0.0,2,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/compare/ObjectToStringComparator.java,23
commons-lang,org.apache.commons.lang3.compare,ComparableUtils,1,0,10,9,171,10,0,0,0.4,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/compare/ComparableUtils.java,23
commons-lang,org.apache.commons.lang3.compare,ComparableUtils.ComparableCheckBuilder,1,0,0,0,74,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/compare/ComparableUtils.java,34
commons-lang,org.apache.commons.lang3.text,StrLookupTest,0,0,6,6,66,6,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/StrLookupTest.java,30
commons-lang,org.apache.commons.lang3.text,StrMatcherTest,2,0,14,14,141,14,0,0,0.14285714285714285,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/StrMatcherTest.java,27
commons-lang,org.apache.commons.lang3.text,WordUtilsTest,0,0,16,16,304,16,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java,31
commons-lang,org.apache.commons.lang3.text,StrTokenizerTest,2,0,62,55,623,71,0,0,0.8709677419354839,0,3,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/StrTokenizerTest.java,36
commons-lang,org.apache.commons.lang3.text,CompositeFormatTest,2,0,6,6,43,6,0,0,1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/CompositeFormatTest.java,31
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest,6,0,15,11,307,23,0,0,0.13333333333333333,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,40
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest.LowerCaseFormat,1,0,0,0,12,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,399
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest.UpperCaseFormat,1,0,0,0,12,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,415
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest.LowerCaseFormatFactory,1,0,0,0,9,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,434
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest.UpperCaseFormatFactory,1,0,0,0,9,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,445
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest.OverrideShortDateFormatFactory,0,0,0,0,8,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,456
commons-lang,org.apache.commons.lang3.text,ExtendedMessageFormatTest.OtherExtendedMessageFormat,1,0,0,0,9,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,470
commons-lang,org.apache.commons.lang3.text,StrSubstitutorTest,1,0,46,43,510,55,0,0,0.43478260869565216,0,4,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/StrSubstitutorTest.java,37
commons-lang,org.apache.commons.lang3.text,StrBuilderAppendInsertTest,13,0,74,74,908,74,0,0,0.7567567567567568,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/StrBuilderAppendInsertTest.java,32
commons-lang,org.apache.commons.lang3.text,FormattableUtilsTest,0,0,5,5,77,5,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/FormattableUtilsTest.java,28
commons-lang,org.apache.commons.lang3.text,StrBuilderTest,2,0,92,92,1342,97,0,0,0.9021739130434783,0,4,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java,42
commons-lang,org.apache.commons.lang3.text,StrBuilderTest.MockReadable,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java,168
commons-lang,org.apache.commons.lang3.text,StrSubstitutor,11,4,55,51,782,98,0,0,0.16363636363636364,1,4,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java,29
commons-lang,org.apache.commons.lang3.text,StrBuilder,8,0,150,145,2317,344,0,1,0.15333333333333332,7,5,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrBuilder.java,33
commons-lang,org.apache.commons.lang3.text,StrBuilder.StrBuilderTokenizer,0,0,0,0,29,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrBuilder.java,2891
commons-lang,org.apache.commons.lang3.text,StrBuilder.StrBuilderReader,2,0,0,0,89,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrBuilder.java,2922
commons-lang,org.apache.commons.lang3.text,StrBuilder.StrBuilderWriter,0,0,0,0,50,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrBuilder.java,3011
commons-lang,org.apache.commons.lang3.text,CompositeFormat,3,0,6,6,72,6,0,0,0.3333333333333333,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/CompositeFormat.java,24
commons-lang,org.apache.commons.lang3.text,StrTokenizer,11,0,64,55,747,100,1,0,0.0625,3,4,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java,30
commons-lang,org.apache.commons.lang3.text,StrMatcher,12,0,16,15,312,21,5,0,0.75,8,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrMatcher.java,25
commons-lang,org.apache.commons.lang3.text,StrMatcher.CharSetMatcher,1,0,0,0,27,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrMatcher.java,280
